,Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal    ,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
1462,2017-09-12 00:22:00,91.15,72.5,72.5,71.67,72.04,75.04,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1463,2017-09-12 00:23:00,91.43,72.5,72.5,71.52,71.9,75.05,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1464,2017-09-12 00:24:00,91.71,72.5,72.5,71.51,71.87,75.06,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1465,2017-09-12 00:25:00,91.95,72.5,72.5,71.47,71.79,75.06,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1466,2017-09-12 00:26:00,92.19,72.5,72.5,71.44,71.74,75.07,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1467,2017-09-12 00:27:00,92.46,72.5,72.5,71.42,71.71,75.08,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1468,2017-09-12 00:28:00,92.71,72.5,72.5,71.39,71.66,75.09,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1469,2017-09-12 00:29:00,92.94,72.5,72.5,71.43,71.63,75.09,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1470,2017-09-12 00:30:00,93.19,72.5,72.5,71.48,71.6,75.08,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1471,2017-09-12 00:31:00,93.39,72.5,72.5,71.52,71.59,75.1,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1472,2017-09-12 00:32:00,93.6,72.5,72.5,71.55,71.57,75.1,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1473,2017-09-12 00:33:00,93.83,72.5,72.5,71.57,71.58,75.12,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1474,2017-09-12 00:34:00,94.03,72.5,72.5,71.35,71.58,75.12,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1475,2017-09-12 00:35:00,94.25,72.5,72.5,71.3,71.55,75.13,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1476,2017-09-12 00:36:00,94.45,72.5,72.5,71.45,71.52,75.14,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1477,2017-09-12 00:37:00,94.63,72.5,72.5,71.49,71.53,75.15,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1478,2017-09-12 00:38:00,94.84,72.5,72.5,71.42,71.53,75.17,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1479,2017-09-12 00:39:00,95.0,72.5,72.5,71.35,71.55,75.19,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1480,2017-09-12 00:40:00,95.18,72.5,72.5,71.34,71.54,75.22,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1481,2017-09-12 00:41:00,95.35,72.5,72.5,71.45,71.56,75.24,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1482,2017-09-12 00:42:00,95.5,72.5,72.5,71.71,71.56,75.28,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1483,2017-09-12 00:43:00,95.7,72.5,72.5,71.96,71.58,75.31,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1484,2017-09-12 00:44:00,95.88,72.5,72.5,71.95,71.63,75.32,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1485,2017-09-12 00:45:00,96.04,72.5,72.5,71.72,71.67,75.35,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1486,2017-09-12 00:46:00,96.2,72.5,72.5,71.44,71.65,75.37,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1487,2017-09-12 00:47:00,96.32,72.5,72.5,71.29,71.63,75.4,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1488,2017-09-12 00:48:00,96.49,72.5,72.5,71.26,71.59,75.43,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1489,2017-09-12 00:49:00,96.67,72.5,72.5,71.21,71.56,75.45,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1490,2017-09-12 00:50:00,96.85,72.5,72.5,71.2,71.54,75.47,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1491,2017-09-12 00:51:00,96.98,72.5,72.5,71.19,71.52,75.49,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1492,2017-09-12 00:52:00,97.11,72.5,72.5,71.13,71.49,75.52,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1493,2017-09-12 00:53:00,97.27,72.5,72.5,70.93,71.48,75.54,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1494,2017-09-12 00:54:00,97.44,72.5,72.5,70.7,71.42,75.58,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1495,2017-09-12 00:55:00,97.61,72.5,72.5,70.54,71.32,75.6,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1496,2017-09-12 00:56:00,97.72,72.5,72.5,70.44,71.27,75.64,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1497,2017-09-12 00:57:00,97.84,72.5,72.5,70.34,71.19,75.66,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1498,2017-09-12 00:58:00,97.99,72.5,72.5,70.2,71.16,75.68,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1499,2017-09-12 00:59:00,98.12,72.5,72.5,70.17,71.1,75.67,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1500,2017-09-12 01:00:00,98.29,72.5,72.5,70.16,71.05,75.72,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1501,2017-09-12 01:01:00,98.39,72.5,72.5,70.15,70.98,75.75,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1502,2017-09-12 01:02:00,98.5,72.5,72.5,70.11,70.93,75.77,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1503,2017-09-12 01:03:00,98.64,72.5,72.5,69.98,70.89,75.8,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1504,2017-09-12 01:04:00,98.78,72.5,72.5,69.85,70.87,75.84,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1505,2017-09-12 01:05:00,98.91,72.5,72.5,69.77,70.81,75.87,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1506,2017-09-12 01:06:00,99.02,72.5,72.5,69.79,70.78,75.89,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1507,2017-09-12 01:07:00,99.15,72.5,72.5,69.63,70.78,75.92,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1508,2017-09-12 01:08:00,99.26,72.5,72.5,69.61,70.71,75.97,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1509,2017-09-12 01:09:00,99.37,72.5,72.5,69.54,70.68,75.98,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1510,2017-09-12 01:10:00,99.49,72.5,72.5,69.62,70.63,76.01,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1511,2017-09-12 01:11:00,99.62,72.5,72.5,69.68,70.61,76.05,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1512,2017-09-12 01:12:00,99.72,72.5,72.5,69.68,70.64,76.07,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1513,2017-09-12 01:13:00,99.81,72.5,72.5,69.53,70.63,76.09,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1514,2017-09-12 01:14:00,99.88,72.5,72.5,69.43,70.62,76.11,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1515,2017-09-12 01:15:00,99.97,72.5,72.5,69.3,70.58,76.13,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1516,2017-09-12 01:16:00,100.09,72.5,72.5,69.14,70.55,76.15,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1517,2017-09-12 01:17:00,100.16,72.5,72.5,69.2,70.51,76.18,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1518,2017-09-12 01:18:00,100.25,72.5,72.5,69.17,70.46,76.2,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1519,2017-09-12 01:19:00,100.3,72.5,72.5,69.12,70.44,76.24,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1520,2017-09-12 01:20:00,100.38,72.5,72.5,69.13,70.36,76.27,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1521,2017-09-12 01:21:00,100.47,72.5,72.5,69.18,70.31,76.29,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1522,2017-09-12 01:22:00,100.54,72.5,72.5,69.05,70.31,76.32,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1523,2017-09-12 01:23:00,100.61,72.5,72.5,69.02,70.27,76.35,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1524,2017-09-12 01:24:00,100.67,72.5,72.5,69.12,70.25,76.36,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1525,2017-09-12 01:25:00,100.73,72.5,72.5,69.28,70.28,76.38,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1526,2017-09-12 01:26:00,100.8,72.5,72.5,69.29,70.3,76.41,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1527,2017-09-12 01:27:00,100.88,72.5,72.5,69.19,70.31,76.45,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1528,2017-09-12 01:28:00,100.94,72.5,72.5,69.31,70.31,76.48,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1529,2017-09-12 01:29:00,100.96,72.5,72.5,69.45,70.29,76.51,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1530,2017-09-12 01:30:00,101.01,72.5,72.5,69.45,70.29,76.52,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1531,2017-09-12 01:31:00,101.07,72.5,72.5,69.56,70.3,76.57,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1532,2017-09-12 01:32:00,101.12,72.5,72.5,69.57,70.31,76.58,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1533,2017-09-12 01:33:00,101.17,72.5,72.5,69.63,70.32,76.61,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1534,2017-09-12 01:34:00,101.22,72.5,72.5,69.69,70.34,76.63,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1535,2017-09-12 01:35:00,101.26,72.5,72.5,69.58,70.33,76.65,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1536,2017-09-12 01:36:00,101.31,72.5,72.5,69.5,70.31,76.67,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1537,2017-09-12 01:37:00,101.37,72.5,72.5,69.52,70.31,76.7,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1538,2017-09-12 01:38:00,101.43,72.5,72.5,69.7,70.33,76.73,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1539,2017-09-12 01:39:00,101.45,72.5,72.5,69.99,70.35,76.75,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1540,2017-09-12 01:40:00,101.49,72.5,72.5,70.26,70.41,76.76,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1541,2017-09-12 01:41:00,101.54,72.5,72.5,70.5,70.51,76.78,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1542,2017-09-12 01:42:00,101.57,72.5,72.5,70.71,70.59,76.81,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1543,2017-09-12 01:43:00,101.63,72.5,72.5,70.76,70.72,76.83,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1544,2017-09-12 01:44:00,101.69,72.5,72.5,70.89,70.8,76.87,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1545,2017-09-12 01:45:00,101.73,72.5,72.5,70.81,70.88,76.9,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1546,2017-09-12 01:46:00,101.77,72.5,72.5,70.78,70.94,76.92,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1547,2017-09-12 01:47:00,101.8,72.5,72.5,70.79,71.0,76.97,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1548,2017-09-12 01:48:00,101.86,72.5,72.5,71.09,71.05,76.99,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1549,2017-09-12 01:49:00,101.91,72.5,72.5,71.02,71.09,77.0,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1550,2017-09-12 01:50:00,101.94,72.5,72.5,70.88,71.12,77.02,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1551,2017-09-12 01:51:00,101.98,72.5,72.5,71.66,71.19,77.05,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1552,2017-09-12 01:52:00,102.01,72.5,72.5,72.45,71.34,77.06,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1553,2017-09-12 01:53:00,102.05,72.5,72.5,72.45,71.52,77.08,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1554,2017-09-12 01:54:00,102.09,72.5,72.5,72.69,71.68,77.1,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1555,2017-09-12 01:55:00,102.11,72.5,72.5,72.5,71.78,77.13,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1556,2017-09-12 01:56:00,102.13,72.5,72.5,72.56,71.87,77.15,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1557,2017-09-12 01:57:00,102.19,72.5,72.5,72.77,71.96,77.18,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1558,2017-09-12 01:58:00,102.24,72.5,72.5,72.99,72.03,77.21,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1559,2017-09-12 01:59:00,102.28,72.5,72.5,72.98,72.11,77.22,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1560,2017-09-12 02:00:00,102.28,72.5,72.5,72.9,72.16,77.25,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1561,2017-09-12 02:01:00,102.34,72.5,72.5,73.07,72.21,77.27,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1562,2017-09-12 02:02:00,102.4,72.5,72.5,73.24,72.28,77.27,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1563,2017-09-12 02:03:00,102.42,72.5,72.5,73.25,72.33,77.29,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1564,2017-09-12 02:04:00,102.45,72.5,72.5,73.28,72.38,77.31,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1565,2017-09-12 02:05:00,102.47,72.5,72.5,73.4,72.43,77.34,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1566,2017-09-12 02:06:00,102.49,72.5,72.5,73.27,72.45,77.38,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1567,2017-09-12 02:07:00,102.56,72.5,72.5,73.21,72.47,77.39,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1568,2017-09-12 02:08:00,102.61,72.5,72.5,73.2,72.5,77.42,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1569,2017-09-12 02:09:00,102.64,72.5,72.5,73.3,72.53,77.43,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1570,2017-09-12 02:10:00,102.65,72.5,72.5,73.43,72.57,77.47,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1571,2017-09-12 02:11:00,102.66,72.5,72.5,73.47,72.65,77.49,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1572,2017-09-12 02:12:00,102.69,72.5,72.5,73.19,72.65,77.51,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1573,2017-09-12 02:13:00,102.75,72.5,72.5,73.09,72.63,77.54,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1574,2017-09-12 02:14:00,102.77,72.5,72.5,72.93,72.61,77.55,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1575,2017-09-12 02:15:00,102.79,72.5,72.5,72.88,72.58,77.57,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1576,2017-09-12 02:16:00,102.83,72.5,72.5,72.95,72.57,77.6,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1577,2017-09-12 02:17:00,102.88,72.5,72.5,72.45,72.54,77.64,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1578,2017-09-12 02:18:00,102.91,72.5,72.5,72.64,72.51,77.65,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1579,2017-09-12 02:19:00,102.93,72.5,72.5,72.62,72.48,77.67,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1580,2017-09-12 02:20:00,102.96,72.5,72.5,72.47,72.46,77.69,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1581,2017-09-12 02:21:00,103.01,72.5,72.5,72.37,72.43,77.71,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1582,2017-09-12 02:22:00,103.03,72.5,72.5,72.22,72.39,77.73,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1583,2017-09-12 02:23:00,103.06,72.5,72.5,71.96,72.38,77.75,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1584,2017-09-12 02:24:00,103.09,72.5,72.5,71.72,72.33,77.76,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1585,2017-09-12 02:25:00,103.12,72.5,72.5,71.5,72.24,77.78,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1586,2017-09-12 02:26:00,103.15,72.5,72.5,71.27,72.16,77.8,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1587,2017-09-12 02:27:00,103.19,72.5,72.5,71.08,72.05,77.81,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1588,2017-09-12 02:28:00,103.25,72.5,72.5,70.88,71.96,77.82,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1589,2017-09-12 02:29:00,103.28,72.5,72.5,70.72,71.87,77.85,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1590,2017-09-12 02:30:00,103.26,72.5,72.5,70.62,71.78,77.87,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1591,2017-09-12 02:31:00,103.3,72.5,72.5,70.45,71.71,77.89,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1592,2017-09-12 02:32:00,103.33,72.5,72.5,70.42,71.65,77.93,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1593,2017-09-12 02:33:00,103.36,72.5,72.5,70.3,71.61,77.94,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1594,2017-09-12 02:34:00,103.38,72.5,72.5,70.21,71.56,77.96,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1595,2017-09-12 02:35:00,103.42,72.5,72.5,70.13,71.49,77.97,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1596,2017-09-12 02:36:00,103.46,72.5,72.5,70.1,71.43,77.99,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1597,2017-09-12 02:37:00,103.48,72.5,72.5,69.96,71.39,78.0,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1598,2017-09-12 02:38:00,103.45,72.5,72.5,69.84,71.36,78.02,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1599,2017-09-12 02:39:00,103.44,72.5,72.5,69.75,71.33,78.03,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1600,2017-09-12 02:40:00,103.47,72.5,72.5,69.74,71.26,78.05,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1601,2017-09-12 02:41:00,103.53,72.5,72.5,69.81,71.21,78.07,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1602,2017-09-12 02:42:00,103.56,72.5,72.5,69.74,71.16,78.08,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1603,2017-09-12 02:43:00,103.58,72.5,72.5,69.65,71.15,78.09,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1604,2017-09-12 02:44:00,103.63,72.5,72.5,69.69,71.11,78.11,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1605,2017-09-12 02:45:00,103.63,72.5,72.5,69.76,71.06,78.13,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1606,2017-09-12 02:46:00,103.68,72.5,72.5,69.73,71.03,78.15,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1607,2017-09-12 02:47:00,103.69,72.5,72.5,70.0,71.02,78.15,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1608,2017-09-12 02:48:00,103.7,72.5,72.5,70.0,71.04,78.18,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1609,2017-09-12 02:49:00,103.7,72.5,72.5,70.05,71.06,78.19,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1610,2017-09-12 02:50:00,103.72,72.5,72.5,70.14,71.11,78.2,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1611,2017-09-12 02:51:00,103.76,72.5,72.5,70.13,71.17,78.2,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1612,2017-09-12 02:52:00,103.76,72.5,72.5,70.35,71.2,78.22,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1613,2017-09-12 02:53:00,103.77,72.5,72.5,70.37,71.23,78.23,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1614,2017-09-12 02:54:00,103.76,72.5,72.5,70.43,71.27,78.24,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1615,2017-09-12 02:55:00,103.79,72.5,72.5,70.49,71.27,78.26,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1616,2017-09-12 02:56:00,103.8,72.5,72.5,70.47,71.31,78.27,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1617,2017-09-12 02:57:00,103.81,72.5,72.5,70.49,71.34,78.29,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1618,2017-09-12 02:58:00,103.84,72.5,72.5,70.55,71.4,78.3,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1619,2017-09-12 02:59:00,103.83,72.5,72.5,70.63,71.43,78.33,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1620,2017-09-12 03:00:00,103.89,72.5,72.5,70.68,71.5,78.35,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1621,2017-09-12 03:01:00,103.88,72.5,72.5,70.72,71.53,78.37,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1622,2017-09-12 03:02:00,103.87,72.5,72.5,70.69,71.58,78.4,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1623,2017-09-12 03:03:00,103.89,72.5,72.5,70.7,71.59,78.43,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1624,2017-09-12 03:04:00,103.9,72.5,72.5,70.73,71.57,78.45,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1625,2017-09-12 03:05:00,103.92,72.5,72.5,70.63,71.54,78.46,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1626,2017-09-12 03:06:00,103.92,72.5,72.5,70.85,71.54,78.48,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1627,2017-09-12 03:07:00,103.93,72.5,72.5,70.92,71.54,78.51,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1628,2017-09-12 03:08:00,103.95,72.5,72.5,70.84,71.56,78.54,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1629,2017-09-12 03:09:00,103.96,72.5,72.5,71.03,71.52,78.55,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1630,2017-09-12 03:10:00,103.97,72.5,72.5,71.35,71.43,78.58,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
1631,2017-09-12 03:11:00,103.98,72.5,72.5,71.31,71.49,78.6,1,0.1,1.0,0.0,0.9,0.0,0.0,0,1
